(41.71771655, -87.59827668)
(41.90727252, -87.69082747)
(41.88330823, -87.64416901)
(41.91240694, -87.68060283)
(41.75614692, -87.5724215)
(41.97878429, -87.65788093)
(41.75155262, -87.72271594)
(41.9554364, -87.67965292)
(41.7931952, -87.6876885)
(41.87739642, -87.6495605)
(41.94398296, -87.77271517)
(41.99739738, -87.7831617)
(41.86240971, -87.73293991)
(41.86221827, -87.63908716)
(41.79803591, -87.70246723)
(41.70412999, -87.64856865)
(41.88172219, -87.62435627)
(41.96550086, -87.7363449)
(41.88151534, -87.64264963)
(41.77104149, -87.62143029)
(41.97846613, -87.90363857)
(41.79496593, -87.60562025)
(41.72996174, -87.65681574)
(41.72239564, -87.53771282)
(41.77762087, -87.6058677)
(41.76231583, -87.59766159)
(41.89945657, -87.76798435)
(41.73625998, -87.62806878)
(41.79041095, -87.60613747)
(41.86167876, -87.64200046)
(41.8956277, -87.76785283)
(41.90198487, -87.6625994)
(41.88666869, -87.65735009)
(41.8749748, -87.72547505)
(41.88367394, -87.62623327)
(41.98285837, -87.72492444)
(41.88852595, -87.64432226)
(41.73980164, -87.60369687)
(41.70286731, -87.64028033)
(41.70216807, -87.66966398)
(41.80631279, -87.65761229)
(41.87239471, -87.71561173)
(41.74785898, -87.66458727)
(41.74350386, -87.60501807)
(41.81413228, -87.72870655)
(41.86972596, -87.71791743)
(41.87076413, -87.72167082)
(41.89804054, -87.62409132)
(41.7167154, -87.66581493)
(41.82149274, -87.60658935)
(41.98992207, -87.70658657)
(41.76423443, -87.60677035)
(41.88152445, -87.66270693)
(41.85109876, -87.62474226)
(41.89799674, -87.71273511)
(41.6907019, -87.62858128)
(41.88097217, -87.75875396)
(41.89322348, -87.63153437)
(41.95355235, -87.7357763)
(41.67168302, -87.63930092)
(41.89417279, -87.715053)
(41.91518394, -87.65547308)
(41.72430952, -87.64957794)
(41.84905054, -87.71126316)
(41.87774539, -87.63820677)
(41.81092212, -87.70530099)
(41.66017816, -87.55319788)
(41.7472613, -87.70353989)
(41.95147011, -87.66897737)
(41.68828281, -87.60590486)
(41.77865552, -87.64598725)
(41.79973903, -87.7361512)
(41.78702083, -87.71212718)
(41.77338012, -87.58228465)
(41.99450303, -87.70074773)
(41.84407462, -87.6267135)
(41.87929064, -87.74159851)
(41.84516134, -87.70260271)
(41.81007162, -87.69587497)
(41.86853443, -87.66244988)
(41.69259983, -87.62171374)
(41.79281108, -87.59648788)
(41.7940887, -87.63179911)
(41.90843054, -87.63850953)
(41.87393649, -87.75558951)
