(41.87863072, -87.6366733)
(41.68258157, -87.61750436)
(41.75434552, -87.60528033)
(41.69030951, -87.62102138)
(41.74987655, -87.68283832)
(41.90462786, -87.66264888)
(41.72858605, -87.62392144)
(41.9790063, -87.90646316)
(41.68041843, -87.66243795)
(41.90700992, -87.6345868)
(41.92298515, -87.79705556)
(41.91668285, -87.6739494)
(41.81271961, -87.60663718)
(41.88550384, -87.62793545)
(41.87305048, -87.68424552)
(41.88347549, -87.62787697)
(41.76403456, -87.66140631)
(41.80934273, -87.619099)
(41.72106598, -87.57775494)
(41.7516279, -87.5742083)
(41.96344746, -87.73990858)
(41.89599301, -87.63568392)
(41.89801308, -87.71883601)
(41.90976559, -87.67650775)
(41.88261463, -87.62622659)
(41.92841861, -87.70303636)
(41.74271022, -87.63408818)
(41.97722513, -87.65501044)
(41.82743586, -87.62000598)
(41.79361211, -87.61595124)
(41.85256088, -87.71235599)
(42.00910785, -87.66684361)
(41.94528454, -87.64154272)
(41.86345694, -87.65255051)
(41.72571337, -87.66475836)
(41.74838468, -87.67626814)
(41.94051023, -87.70765876)
(41.73550911, -87.64728284)
(41.94781654, -87.75826806)
(41.8811831, -87.68498211)
(41.88990668, -87.62410051)
(41.79579481, -87.73181276)
(41.86213236, -87.66626496)
(41.96540407, -87.7362024)
(41.77866106, -87.68227253)
(41.79515119, -87.76605249)
(41.80820174, -87.68442005)
(41.76627952, -87.62979283)
(41.7418152, -87.62595605)
(41.76507884, -87.60188202)
(41.88448199, -87.63001054)
(41.90008659, -87.71402622)
(41.91067631, -87.64918707)
(41.8978375, -87.62409724)
(41.7418152, -87.62595605)
(41.89281615, -87.6241932)
(41.94731799, -87.64978794)
(41.77866106, -87.68227253)
(41.72696036, -87.64175421)
(41.75280921, -87.55552214)
(41.73972702, -87.60491052)
(41.81295681, -87.69802897)
(41.75089655, -87.62781331)
(42.015425, -87.68166639)
(41.70412262, -87.64274972)
(41.89528868, -87.73034381)
(41.80781021, -87.59802896)
(41.87787241, -87.73429336)
(41.85716, -87.71028156)
(41.82125427, -87.62153475)
(41.85139331, -87.72390352)
(42.00555704, -87.6598201)
(41.97512154, -87.69889853)
(41.95325988, -87.76022638)
(41.79808793, -87.58834082)
(41.91786093, -87.67218098)
(41.85974695, -87.63027064)
(41.77729269, -87.68878291)
(41.76484314, -87.67020976)
(41.75022495, -87.66465066)
(41.85198889, -87.68921912)
(41.90298336, -87.67725317)
(41.82366585, -87.60307202)
(41.75083246, -87.60522475)
(41.97943589, -87.90686485)
(41.91742238, -87.70451874)
(41.93081288, -87.80144043)
(41.8737526, -87.7003977)
(41.89396252, -87.63617615)
(41.94621213, -87.64657968)
(41.89798294, -87.62409563)
(41.93004949, -87.68592073)
(41.68231572, -87.66260128)
(41.87942692, -87.62998152)
(41.74352177, -87.6330607)
(41.74760018, -87.60703856)
(41.77652336, -87.69698452)
(41.74148921, -87.72529927)
(41.77550978, -87.64953664)
(41.79116079, -87.57983659)
(41.82467571, -87.61701343)
(41.91931122, -87.63666824)
(41.89250535, -87.62630482)
(41.85869019, -87.73748254)
(41.78015549, -87.58645126)
(41.78245633, -87.65336035)
(41.76098234, -87.55967884)
(41.89789513, -87.62409661)
(41.8663112, -87.71366577)
(41.94523828, -87.71267048)
