(41.77205838, -87.63871118)
(41.70746202, -87.60532979)
(41.97836636, -87.78660977)
(41.75837162, -87.61710254)
(41.78328588, -87.60599433)
(42.0112996, -87.6937041)
(41.80898136, -87.60655105)
(41.73643097, -87.54581632)
(41.82467571, -87.61701343)
(41.95876174, -87.75852261)
(41.86557192, -87.76603248)
(41.92987604, -87.6489158)
(41.81079962, -87.72124389)
(41.84010623, -87.72443632)
(41.74574031, -87.56127998)
(41.88171846, -87.62776043)
(41.96532555, -87.66282893)
(41.88732554, -87.75829305)
(41.91336354, -87.80408366)
(41.97093621, -87.77827433)
(41.95207087, -87.72955894)
(41.72990686, -87.65681632)
(41.94827959, -87.64951667)
(41.74511042, -87.71020446)
(42.01129749, -87.69381819)
(41.88826749, -87.62707505)
(41.96538061, -87.65911092)
(41.88866266, -87.74864419)
(41.75533156, -87.66032797)
(41.83046817, -87.66847614)
(42.01129749, -87.69381819)
(41.99755159, -87.70020618)
(41.74622907, -87.55279094)
(41.73832739, -87.55509602)
(41.72917087, -87.55123535)
(41.90205851, -87.7714217)
(41.74813493, -87.72770648)
(42.00842557, -87.6618393)
(41.84719339, -87.71852982)
(42.00896269, -87.69736653)
(41.6574034, -87.61023755)
(41.85174857, -87.70679574)
(41.87964349, -87.66675118)
(41.67073565, -87.6599654)
(41.8954905, -87.71310464)
(41.92902888, -87.67438453)
(41.75957864, -87.56315198)
(41.95167727, -87.75709741)
(41.76934162, -87.67460268)
(41.88114855, -87.62434058)
(41.90798071, -87.77313314)
(41.76746625, -87.68943113)
(41.90621035, -87.76580143)
(41.77809913, -87.63382853)
(41.77115383, -87.66762998)
(41.93213963, -87.76504977)
(41.67542714, -87.63581257)
(41.73369373, -87.63746869)
(41.75459296, -87.74152854)
(41.90033105, -87.76446133)
(41.79447916, -87.73054887)
(41.89137906, -87.74587588)
(41.69920757, -87.61719917)
(41.79302569, -87.67426855)
(41.80865964, -87.66096953)
(41.99233145, -87.65725583)
(41.7518578, -87.5568676)
(41.72277977, -87.63478418)
(41.90307749, -87.68367333)
(41.93995464, -87.65106848)
(41.91410145, -87.71505543)
(41.71929244, -87.62860598)
(41.74829174, -87.61489492)
(42.00942538, -87.66623317)
(41.92245045, -87.63573751)
(41.87960965, -87.70957515)
(41.83065199, -87.62664099)
(41.73740173, -87.54972487)
(41.81224459, -87.60443062)
(41.73612686, -87.62918406)
(41.75140817, -87.55652487)
(41.69962817, -87.64424788)
(41.94268547, -87.65112391)
(41.92190876, -87.66650253)
(41.8785867, -87.63079857)
(41.83058611, -87.62663805)
(41.85997736, -87.64246297)
(42.01603527, -87.6689277)
(41.82312577, -87.60272595)
(42.00600052, -87.66104064)
(41.92658446, -87.63774666)
(41.88677838, -87.64899774)
(41.87847186, -87.76642514)
(41.88427684, -87.62209893)
(41.88036652, -87.6243529)
(41.89671455, -87.62534014)
(41.90381311, -87.72633301)
(41.92160694, -87.66556501)
(41.8744151, -87.62760944)
(41.90581894, -87.76047822)
(41.89754496, -87.62649901)
(41.8726423, -87.71623353)
(41.87660796, -87.62764406)
(41.95109601, -87.65614409)
(41.91201252, -87.77155484)
(41.93761586, -87.76646396)
(41.92160694, -87.66556501)
(41.86576624, -87.71540754)
(41.89141255, -87.6479346)
(41.89589602, -87.67791339)
(41.88028142, -87.7622156)
(41.89608709, -87.62683463)
(41.8943664, -87.71993978)
(41.72187776, -87.61489619)
(41.97592055, -87.68717011)
(41.88221592, -87.63868712)
(41.86712795, -87.72114744)
(41.7503354, -87.61651758)
(41.91572961, -87.74605678)
(41.75339815, -87.65541893)
(41.93859561, -87.64957603)
(41.94170382, -87.71625174)
(41.77506775, -87.68841659)
(41.89589602, -87.67791339)
(41.76810558, -87.62017976)
(41.93722767, -87.64430547)
(41.89540929, -87.72149816)
(41.9363774, -87.71118704)
(41.90455089, -87.73619671)
(41.7146936, -87.56944211)
(41.99436169, -87.72021657)
(41.82825318, -87.63873512)
(41.73707763, -87.57421113)
(41.93501655, -87.63263467)
(41.65561824, -87.61615631)
(41.87106204, -87.68493386)
(41.90521254, -87.76104569)
(41.73925508, -87.58569792)
(41.92220661, -87.77931051)
(41.77980262, -87.64141405)
(41.80889692, -87.6114378)
(41.8085009, -87.61656276)
(41.87494734, -87.72547164)
(41.89581434, -87.76785853)
(41.74253852, -87.69958103)
(41.66837002, -87.63197252)
(41.88475113, -87.75277822)
(41.75358221, -87.56353885)
(41.76859951, -87.66066952)
(41.71907755, -87.53649371)
(41.8463161, -87.70600461)
(41.89423427, -87.75312942)
(41.73044619, -87.65473343)
(42.00180847, -87.66075365)
(41.88238173, -87.62941297)
(41.89601097, -87.62427907)
(41.90254177, -87.73455139)
(41.898318, -87.7051984)
(41.91811687, -87.65257978)
(41.9264041, -87.79288181)
(41.86835455, -87.72526609)
(41.77344758, -87.57708915)
(41.69265249, -87.53649042)
(41.89477759, -87.7707693)
(41.8266884, -87.66548095)
(41.87540431, -87.62425353)
(41.97800341, -87.76721291)
(41.89446573, -87.62424106)
(41.76633697, -87.61688566)
(41.68654433, -87.70376263)
(41.7518271, -87.55923174)
(41.9010737, -87.63136393)
(41.78232149, -87.72112249)
(41.7223522, -87.58432976)
(41.74738724, -87.54917471)
(41.77744565, -87.60463416)
(41.90966425, -87.74272882)
(41.93158252, -87.74274717)
(41.7171809, -87.62976085)
(41.77656364, -87.68846026)
(41.80770436, -87.65764902)
(41.77970499, -87.63751776)
(41.86371355, -87.69582701)
(41.90930707, -87.80576669)
(41.87941054, -87.63134036)
(41.89697171, -87.70040723)
(41.9004248, -87.64246793)
(41.98171268, -87.7088297)
(41.87772609, -87.62873702)
(41.93856875, -87.76715018)
(41.89668507, -87.62768386)
(41.91105187, -87.64270237)
(41.77705222, -87.66542059)
(41.75153963, -87.66185547)
(41.68832424, -87.63741232)
(41.97629041, -87.90522722)
(41.81076887, -87.74691378)
(41.86986058, -87.72102591)
(41.95921471, -87.72087348)
(41.74331763, -87.7080452)
(41.89789513, -87.62409661)
(41.87782218, -87.65518141)
(41.93798891, -87.63947514)
(41.87756569, -87.68489383)
(41.72641832, -87.64334625)
(41.90197634, -87.71587402)
(41.86539725, -87.70807593)
(41.87167643, -87.72138308)
(41.8983682, -87.66735356)
(41.87699017, -87.73351214)
(42.01947578, -87.68366749)
(41.88946287, -87.62422294)
(41.93447833, -87.65264838)
(41.8677837, -87.66030997)
(41.98924362, -87.66511973)
(41.99730915, -87.66048097)
(41.88795946, -87.64871336)
(41.69590816, -87.59582281)
(41.93674076, -87.64915481)
(41.77519347, -87.74992155)
(41.94000172, -87.64791438)
(41.88179378, -87.65669275)
(41.9714114, -87.77159583)
(41.89328168, -87.62759645)
(41.86824491, -87.70389582)
(41.90377576, -87.63932407)
(41.88467378, -87.72614698)
(41.96163917, -87.68221842)
(41.90372689, -87.64259764)
(41.85072152, -87.71375019)
(41.65226861, -87.61723266)
(41.87536742, -87.62762099)
(41.77895633, -87.70423811)
(41.87485061, -87.73527258)
(41.65818576, -87.55319631)
(41.88411018, -87.62443637)
(41.74217213, -87.54662924)
(41.8763964, -87.63073444)
(41.71881958, -87.53649323)
(41.88350019, -87.6278767)
(41.73675867, -87.59688713)
(41.92095387, -87.75728205)
(41.79877815, -87.66957763)
(41.837174, -87.64728065)
(41.87686855, -87.69863014)
(41.89589602, -87.67791339)
(41.80882752, -87.60435931)
(41.91083552, -87.65335152)
(41.76967097, -87.65666629)
(41.88380662, -87.64125519)
(41.69255955, -87.71430375)
(41.76665566, -87.63838824)
(41.94230992, -87.65257979)
(41.79281734, -87.67670198)
(41.79621616, -87.72324567)
(42.01551469, -87.66811987)
(41.88409095, -87.65953292)
(41.88165124, -87.62620049)
(41.92533458, -87.72190316)
(41.86726469, -87.7138952)
(41.83010968, -87.61005838)
(41.87822966, -87.62672659)
(41.87374539, -87.6275911)
(41.78239357, -87.71664133)
(41.84093356, -87.64634872)
(41.96855759, -87.69546667)
(41.91091418, -87.64857834)
(41.68198358, -87.62064097)
(41.89207771, -87.76528749)
(41.886817, -87.62905947)
(41.70988885, -87.6557261)
(41.88410965, -87.65804543)
(41.90021245, -87.67594815)
(41.76835958, -87.61954278)
(41.90654117, -87.66180964)
(41.73184341, -87.6207935)
(41.77301758, -87.61265777)
(41.92706861, -87.66097704)
(41.90420625, -87.64017533)
(41.65527169, -87.60512375)
(41.73614812, -87.62907024)
(41.89817556, -87.62019265)
(41.88096635, -87.70674175)
(41.9067971, -87.67186166)
(41.95400104, -87.6912995)
(41.83237828, -87.62666603)
(41.93859561, -87.64957603)
(41.8245471, -87.6330957)
(41.78306276, -87.6132676)
(41.73675867, -87.59688713)
(41.91150691, -87.76917858)
(41.75459296, -87.74152854)
(41.90492822, -87.63839689)
(41.75833191, -87.65394127)
(41.76575557, -87.57629243)
(41.92603539, -87.6495889)
(41.77514728, -87.65924465)
(41.72103343, -87.67554318)
(41.86931124, -87.66342204)
(41.90961488, -87.74701658)
(41.68651537, -87.63373781)
(41.69444373, -87.6190132)
(41.93195931, -87.71323656)
(41.81936548, -87.61480542)
(41.84224139, -87.69514106)
(41.89128077, -87.63111858)
(41.73800982, -87.60243476)
(41.77483806, -87.66409078)
(41.77905451, -87.59914214)
(41.80109924, -87.71726154)
(41.92974382, -87.68427378)
(41.91178, -87.67749375)
(41.86421787, -87.70217315)
(41.87746064, -87.76338269)
(41.90845279, -87.76588076)
(41.75821482, -87.62411934)
(42.00352514, -87.66195706)
(41.92776097, -87.70722846)
(41.76374073, -87.59093022)
(41.69590816, -87.59582281)
(41.79502239, -87.67311492)
(41.95461481, -87.70803552)
(41.90531421, -87.68955035)
(41.78898704, -87.74147999)
(41.99418032, -87.78873681)
(41.76415189, -87.6832293)
(41.88188393, -87.64006044)
(41.75867017, -87.6549896)
(41.93864101, -87.65770931)
(41.96447453, -87.65298)
(41.81515153, -87.63232865)
(41.9802795, -87.71122695)
(41.80867736, -87.63136119)
(41.86557236, -87.76612059)
(41.84224139, -87.69514106)
(41.69918463, -87.64259383)
(41.94213367, -87.81300555)
(41.89232854, -87.64052046)
(41.95227722, -87.78260878)
(41.83641402, -87.64961162)
(41.91530061, -87.64235896)
(41.76575557, -87.57629243)
(41.85989302, -87.71889275)
(41.88974191, -87.765198)
(41.86998618, -87.72867615)
(41.75690645, -87.55552398)
(41.80158243, -87.73075004)
(41.87987259, -87.62435836)
(41.85382413, -87.71506368)
(41.90624044, -87.72972646)
(41.9602301, -87.78608096)
(41.75930577, -87.55807896)
(41.94380117, -87.68453188)
(41.72132587, -87.62058003)
(41.85212397, -87.67913125)
(41.90966425, -87.74272882)
(41.87747307, -87.74516605)
(41.86854191, -87.63923536)
(41.86583289, -87.70442978)
(41.75081288, -87.63252704)
(41.85235131, -87.63478927)
(41.67352404, -87.63334776)
(41.78345163, -87.70326286)
(41.94118574, -87.6408078)
(41.88065293, -87.63436727)
(41.92230236, -87.80486228)
(41.86535745, -87.69337664)
