(41.72712748, -87.60096089)
(41.78512236, -87.77590159)
(41.77138359, -87.66278131)
(41.85781834, -87.66484147)
(41.88554955, -87.65418159)
(41.92522624, -87.66268307)
(41.7442575, -87.64628463)
(41.90942226, -87.6759749)
(41.81768699, -87.62468516)
(41.89335063, -87.64942342)
(41.88175667, -87.68644519)
(41.97216969, -87.65629968)
(41.95024773, -87.78286519)
(41.91443684, -87.73379726)
(41.76468239, -87.66378579)
(41.92296918, -87.64530037)
(41.99776559, -87.68787991)
(41.95979959, -87.74830685)
(41.89052471, -87.75543639)
(41.88243525, -87.7330793)
(41.91361462, -87.71129426)
(41.75821482, -87.62411934)
(41.85331468, -87.69913835)
(41.94544687, -87.65124518)
(41.92509811, -87.67229367)
(41.89047581, -87.74579969)
(41.77688478, -87.66541499)
(41.9183762, -87.68994083)
(41.88728294, -87.75691257)
(41.89052471, -87.75543639)
(41.93245748, -87.73682219)
(41.81876151, -87.72396354)
(41.9299572, -87.77835778)
(41.82876229, -87.61443616)
(41.88577258, -87.68226586)
(41.77681791, -87.66902689)
(41.88748453, -87.64868538)
(41.8857343, -87.68471575)
(41.85521153, -87.65551576)
(41.74662573, -87.60874253)
(41.96731629, -87.71333137)
(41.87755078, -87.75615549)
(41.75660479, -87.57609578)
(41.87135322, -87.68449767)
(41.84617442, -87.70018881)
(41.88348018, -87.67058556)
(41.77931212, -87.67420734)
(41.91609007, -87.7314046)
(41.76075806, -87.64064372)
(41.89601133, -87.63418514)
(41.89403137, -87.74883397)
(41.70802939, -87.56929028)
(41.89864048, -87.70245139)
(41.73122433, -87.65685012)
(41.75972279, -87.57491925)
(41.88321055, -87.63436511)
(41.92126192, -87.75360483)
(41.93647168, -87.71850003)
(41.91543939, -87.71840066)
(41.76658039, -87.643202)
(41.89919101, -87.75816458)
(41.96190492, -87.7143876)
(41.91705451, -87.63877606)
(41.77002086, -87.6913338)
(41.9294439, -87.69391246)
(41.79348785, -87.70533186)
(41.89837293, -87.62503531)
(41.78682907, -87.62226402)
(41.91393723, -87.69953055)
(42.00900929, -87.67353396)
(41.90383803, -87.63556179)
(41.87441891, -87.72208026)
(41.75761171, -87.64178075)
(41.73258, -87.58555552)
(41.90274477, -87.76810595)
(41.89328168, -87.62759645)
(41.86684367, -87.62581667)
(41.98222428, -87.69359429)
(41.89576167, -87.75562425)
(41.79959659, -87.6193466)
(41.96824985, -87.72730653)
(41.88220356, -87.70615679)
(41.87950297, -87.62672358)
(41.88466942, -87.68518189)
(41.96512792, -87.73218973)
(41.87561633, -87.70596784)
(41.96161605, -87.71069891)
(41.74638303, -87.65484046)
(41.87695882, -87.68385347)
(41.84970646, -87.67723996)
(41.90701768, -87.66824085)
(41.99994936, -87.66711946)
(41.88922289, -87.63027071)
(41.78747825, -87.72789736)
(41.9221163, -87.76865889)
(41.94951335, -87.72749139)
(41.90726555, -87.66273148)
(41.96507164, -87.71081602)
(41.94474779, -87.66395251)
(41.82571557, -87.60779638)
(41.80518006, -87.61257253)
(41.88511212, -87.62448405)
(41.89313175, -87.74893032)
(41.88808123, -87.62802462)
(41.99424416, -87.68097021)
(41.9722102, -87.6944925)
(41.89588148, -87.71998772)
(41.98331796, -87.82506163)
(41.90548116, -87.71544351)
(41.74792391, -87.65366991)
(41.88636795, -87.74157728)
(41.79392461, -87.67358092)
(41.79392461, -87.67358092)
(41.75368236, -87.65382172)
(41.76797387, -87.64081903)
(41.747393, -87.58543861)
(41.87227445, -87.76458166)
(41.75384867, -87.64168188)
(41.86582065, -87.74994641)
(41.89234088, -87.70768101)
(41.7778438, -87.74227538)
(41.90071082, -87.73444728)
(41.77960537, -87.65481301)
(41.74389296, -87.56490046)
(41.9010737, -87.63136393)
(41.89882022, -87.68447315)
(41.8961002, -87.65263)
(41.88539325, -87.66354785)
(41.69098594, -87.66984117)
(41.95410514, -87.72762804)
(41.75081458, -87.63235478)
(41.71568082, -87.64305821)
(41.93484746, -87.72216513)
(41.79288271, -87.62355394)
(41.88134862, -87.67452579)
(41.74696629, -87.60142439)
(41.89315705, -87.7463591)
(41.76444866, -87.56544698)
