(41.75453639, -87.56628713)
(41.77302129, -87.57403674)
(41.7318435, -87.62080815)
(41.89612182, -87.66424749)
(41.87735292, -87.70286643)
(41.81136434, -87.6058345)
(41.9442371, -87.65409576)
(41.70711205, -87.62753414)
(41.75137515, -87.55895132)
(41.75054703, -87.59789493)
(41.84557767, -87.62747503)
(41.88575304, -87.62695585)
(41.93565594, -87.779852)
(41.75563372, -87.64417322)
(41.73680993, -87.59333256)
(41.92156014, -87.66837646)
(41.70770693, -87.55965139)
(41.78875682, -87.74047372)
(41.88518759, -87.63096129)
(41.95397273, -87.69854583)
(42.00842557, -87.6618393)
(41.80590975, -87.60512963)
(41.90491187, -87.68292003)
(41.77804343, -87.60283093)
(41.75083246, -87.60522475)
(41.88866266, -87.74864419)
(41.90730955, -87.71303433)
(41.91708522, -87.64845726)
(41.80048903, -87.60284745)
(41.75702248, -87.55807346)
(41.69762521, -87.62802968)
(41.75043847, -87.6015242)
(41.74843933, -87.63482489)
(41.73633896, -87.70204549)
(41.9253986, -87.65233702)
(41.7634241, -87.60795243)
(41.69166738, -87.62403433)
(41.9050014, -87.69446866)
(41.92987995, -87.77713837)
(41.90843054, -87.63850953)
(41.75726566, -87.55913706)
(41.89746332, -87.7384666)
(41.74939247, -87.66826896)
(41.91177166, -87.72069899)
(41.74373813, -87.61916697)
(41.82319205, -87.62158666)
(41.84542799, -87.63893474)
(41.79354633, -87.6208146)
(41.95094251, -87.7079354)
(41.6850272, -87.62288084)
(41.90767738, -87.63378601)
(41.82497458, -87.66950158)
(41.72980466, -87.65437749)
(41.79228466, -87.61916006)
(41.99675304, -87.69229733)
(41.76523803, -87.64222302)
(41.90982929, -87.67660996)
(41.90393158, -87.62930855)
(41.93823948, -87.64921965)
(41.87939193, -87.75392834)
(41.87105482, -87.69688858)
(41.88188748, -87.72184016)
(41.72113947, -87.62371764)
(41.91617509, -87.68065997)
(41.77106835, -87.58379996)
(41.76673369, -87.66354086)
(41.79417254, -87.70357593)
(41.92536474, -87.80125786)
(42.00323462, -87.76188628)
(41.87488468, -87.75206339)
(41.9090189, -87.67742282)
(41.84135048, -87.62686091)
(41.69416788, -87.61219489)
(41.7687604, -87.6217781)
(41.85390661, -87.68182933)
(41.96913938, -87.65108073)
(41.7948932, -87.63052148)
(41.79312144, -87.73225581)
(41.85236632, -87.70283658)
(41.80116831, -87.67960947)
(41.91326545, -87.78839281)
(41.76424521, -87.68323203)
(41.90622126, -87.66624702)
(41.75264178, -87.58443216)
(41.88320944, -87.76496209)
(41.94944064, -87.6701417)
(41.69980061, -87.62923262)
(41.78863784, -87.62231003)
(41.94731799, -87.64978794)
(41.93550809, -87.74675375)
(41.92487711, -87.68991226)
(41.90393322, -87.62912854)
(41.89038912, -87.62802126)
(41.74335633, -87.61471177)
(41.76600744, -87.59304478)
(41.75264178, -87.58443216)
(41.76805307, -87.6517676)
(41.9090189, -87.67742282)
(41.88654653, -87.66460816)
(41.8821696, -87.77058246)
(41.88899385, -87.62693483)
(41.99939949, -87.69890759)
(41.88773966, -87.76374673)
(41.83042773, -87.67192932)
(41.94900634, -87.68832056)
(41.77152146, -87.68342984)
(41.91044621, -87.71660065)
(41.7503786, -87.60031187)
(41.88576108, -87.66544999)
(41.96907838, -87.65560801)
(41.874585, -87.72545304)
(41.96907838, -87.65560801)
(41.84421804, -87.72720125)
(41.91575744, -87.72040001)
(41.92414213, -87.69937076)
(41.70164229, -87.65482031)
(41.93714297, -87.77130861)
(41.75652169, -87.66723879)
(41.76501675, -87.61685269)
(41.75022312, -87.6738307)
(41.94085676, -87.65140804)
(41.78055138, -87.66545394)
(41.7606278, -87.6673466)
(41.86947934, -87.65280603)
(41.76458957, -87.68980445)
(41.9401466, -87.81537772)
(41.7375811, -87.60363407)
(41.91881729, -87.64853428)
(41.93434365, -87.70258478)
(41.84185274, -87.65138867)
(41.75214973, -87.60522452)
(41.74956139, -87.66948022)
(41.84440681, -87.71270276)
(41.73701196, -87.57882478)
(41.70637659, -87.68239441)
(41.96911079, -87.6531991)
(42.00369225, -87.67517463)
(41.91904783, -87.69275964)
(41.81928577, -87.60433243)
(41.86496042, -87.6925509)
(41.91072335, -87.6774715)
(41.90815957, -87.67400038)
(41.87201342, -87.62753305)
(41.77640708, -87.69088517)
(42.00865232, -87.68895098)
(41.76240349, -87.68318098)
(41.8952399, -87.74581479)
(41.86712795, -87.72114744)
(41.86385228, -87.72754082)
(41.75094076, -87.62518522)
(41.8634648, -87.65202545)
(41.90916206, -87.63334364)
(41.95134722, -87.66576934)
(41.85558412, -87.63299951)
(41.87939319, -87.63299297)
(41.92285728, -87.69728532)
(41.71926432, -87.62359175)
(41.9157982, -87.72652441)
(41.91114869, -87.63601856)
(41.87172772, -87.71865458)
(41.84239735, -87.72540915)
(41.95633505, -87.66368788)
(41.87745492, -87.69450809)
(41.82312577, -87.60272595)
(41.90157017, -87.73716118)
(41.89612261, -87.71633444)
(41.78999363, -87.64991078)
(41.94510861, -87.65482903)
(41.74233178, -87.55273555)
(41.7405686, -87.65589832)
(41.75287908, -87.561407)
(41.83907542, -87.64630254)
(41.87761844, -87.68064118)
(41.79911608, -87.58777146)
(41.79872975, -87.68415988)
(41.94495301, -87.64941621)
(41.70588754, -87.72021483)
(41.75140719, -87.59380625)
(41.89482155, -87.63213393)
(41.88217706, -87.68023491)
(41.76561948, -87.57813047)
(41.88220979, -87.76703474)
(41.76529963, -87.61162616)
(41.8382197, -87.70485067)
(41.92102149, -87.69730355)
(41.91314617, -87.75666523)
(41.8490592, -87.6390276)
(41.77542973, -87.64075349)
(41.69996718, -87.6166671)
(41.92068237, -87.78535342)
(41.94933263, -87.64847244)
(41.91417565, -87.637841)
(41.8804407, -87.74968492)
(41.90144094, -87.67291608)
(41.93797646, -87.81246598)
(41.80131661, -87.62101093)
(41.76588218, -87.57385334)
(41.90396513, -87.66618234)
(41.75259497, -87.57478694)
(41.85851675, -87.70544121)
(41.69462537, -87.53407876)
(41.88539325, -87.66354785)
(41.88791929, -87.62801905)
(41.86933217, -87.68719095)
(41.83781667, -87.66552673)
(41.92527195, -87.65970977)
(41.74201144, -87.70705754)
(41.90535151, -87.66959164)
(41.92387454, -87.70913316)
(41.96907838, -87.65560801)
(41.92154563, -87.66918867)
(41.68394188, -87.62001165)
(41.77765735, -87.74712754)
(41.94638385, -87.64776147)
(41.70184593, -87.71218598)
(41.72802938, -87.66284036)
(41.88190344, -87.75512115)
(41.85679041, -87.70842407)
(41.9029398, -87.6953341)
(41.93663431, -87.70998271)
(41.75192833, -87.64407726)
(41.89003416, -87.63010389)
(41.93222258, -87.68343278)
(41.93647019, -87.66613034)
(41.66005937, -87.63409742)
(41.87095486, -87.70665595)
(41.88955192, -87.62664957)
(41.83861872, -87.73327978)
(41.90431043, -87.66751956)
(41.89499371, -87.74704381)
(41.86958715, -87.6274753)
(41.88816513, -87.62293721)
(41.87756421, -87.68511783)
(41.76157203, -87.59209513)
(41.78931527, -87.7071107)
(41.87686043, -87.72553797)
(41.79152136, -87.67180138)
(41.73343811, -87.65205673)
(41.87137115, -87.62751442)
(41.7439551, -87.68881963)
(41.73681784, -87.59285616)
(41.74350386, -87.60501807)
(41.8835787, -87.70973485)
(41.79050937, -87.72921095)
(41.7433302, -87.6001502)
(41.71375388, -87.64298726)
(41.97448322, -87.69217869)
(41.95967722, -87.72166688)
(41.76386247, -87.68933887)
(41.73891046, -87.64977849)
(41.75156309, -87.64770561)
(41.95460708, -87.64710719)
(41.79212636, -87.62239616)
(41.9641044, -87.66236374)
(41.91733413, -87.71250738)
(41.90673178, -87.63217627)
(41.751768, -87.56350556)
(42.00820667, -87.67378142)
(41.67299818, -87.65271274)
(41.8569905, -87.65983215)
(41.8804407, -87.74968492)
(41.89500282, -87.62145471)
(41.92278653, -87.64504512)
(41.94722589, -87.65554544)
(42.0160354, -87.66894978)
(41.71714682, -87.60188736)
(41.93720741, -87.76766575)
(41.73464034, -87.58167365)
(41.86526192, -87.72270716)
(41.75460092, -87.70830952)
(41.78668723, -87.61578277)
(41.89500328, -87.62152816)
(41.95395887, -87.70150542)
(41.82570732, -87.61346504)
(41.92160694, -87.66556501)
(41.74944259, -87.56376788)
(41.8055811, -87.72351627)
(41.94882069, -87.72624074)
(41.75121281, -87.60939091)
(41.83989095, -87.64455066)
(41.79812501, -87.73555006)
(41.7729945, -87.66892337)
(41.93722208, -87.73063624)
(41.93480975, -87.65393119)
(41.69945025, -87.62092051)
(41.90340945, -87.63143018)
(41.9263126, -87.76484058)
(41.95153168, -87.65324632)
(41.75525049, -87.66477442)
(41.84691, -87.68060107)
(41.72929117, -87.63194038)
(41.93991914, -87.65341016)
(41.80149317, -87.61939156)
(41.68339118, -87.63175085)
(41.92524174, -87.69131968)
(41.72732761, -87.57304375)
(41.71171465, -87.64295414)
(41.91306967, -87.70195294)
(41.7678516, -87.58879706)
(41.77998487, -87.63029932)
(41.86684367, -87.62581667)
(41.95820332, -87.7341078)
(41.74336932, -87.59043208)
(41.88099084, -87.70469612)
(41.70567778, -87.60094436)
(41.96321431, -87.68318043)
(41.98367595, -87.77681017)
(41.88991703, -87.71924782)
(41.84141905, -87.62196454)
(41.75910761, -87.64182333)
(41.85864331, -87.6239505)
(41.93388786, -87.70805793)
(41.92175128, -87.65275795)
(41.75673506, -87.55533913)
(41.83257109, -87.70468577)
(41.81254691, -87.6313813)
(41.75925725, -87.62316591)
(41.8550343, -87.66743992)
(41.89008137, -87.64789741)
(41.8458802, -87.70508033)
(41.94495301, -87.64941621)
(41.9257642, -87.64920963)
(41.99798786, -87.67531067)
(41.98739896, -87.70636855)
(41.79903001, -87.58550597)
(41.8878909, -87.61987001)
(41.8068116, -87.64548097)
(41.86643892, -87.70234588)
(41.84369082, -87.73183778)
(41.84119703, -87.63905021)
(41.94439297, -87.74123216)
(41.88449439, -87.62666491)
(41.91232447, -87.70117773)
(41.88539325, -87.66354785)
(41.90165865, -87.673553)
(41.92791658, -87.64522884)
(41.88975195, -87.63107289)
(41.75604177, -87.60532346)
(41.89851621, -87.63724693)
(41.76514115, -87.64849944)
(41.95779038, -87.76349469)
(41.87785042, -87.73639393)
(41.91134384, -87.63471588)
(41.79818453, -87.73066085)
(41.88115594, -87.72568087)
(41.93482439, -87.69769934)
(41.89317941, -87.63465676)
(41.91122716, -87.6811292)
(41.74719997, -87.61804757)
(41.76576418, -87.57385473)
(41.67168302, -87.63930092)
(41.90347807, -87.6314331)
(41.79975941, -87.61772743)
(41.90262831, -87.72906989)
(41.74813141, -87.5634464)
(41.98583308, -87.71262208)
(41.81302813, -87.61555121)
(41.88280986, -87.77187682)
(41.75181585, -87.56000514)
(41.8418526, -87.72204534)
(41.90947104, -87.75818619)
(41.7832727, -87.65265507)
(41.86402376, -87.70681909)
(41.94719738, -87.81072572)
(41.89783258, -87.71639145)
(41.79959659, -87.6193466)
(41.69086731, -87.70689484)
(41.88361118, -87.70713087)
(41.75150739, -87.58385899)
(41.74465798, -87.61353199)
(41.90393572, -87.6290881)
(41.73634572, -87.58563641)
(41.91739557, -87.72656807)
(41.89670179, -87.62638709)
(41.90942226, -87.6759749)
(41.8009848, -87.69430363)
(41.74925561, -87.56740907)
(41.75322329, -87.66350543)
(41.91739557, -87.72656807)
(41.93875578, -87.75240257)
(42.01860606, -87.67598872)
(41.85219833, -87.6743772)
(41.75420089, -87.6496346)
(41.78098585, -87.72282542)
(41.79592782, -87.62249717)
(41.87390551, -87.75816368)
(41.89105171, -87.63405559)
(41.94729598, -87.65116297)
(41.88765557, -87.67800131)
(41.72228975, -87.55106971)
(41.9392275, -87.71656965)
(41.93094034, -87.67512191)
(41.94831938, -87.71815828)
(41.76809684, -87.66387859)
(41.87831055, -87.69935761)
(41.72228975, -87.55106971)
(41.77837922, -87.68727986)
(41.94189671, -87.79144247)
(41.96011402, -87.68136257)
(41.75866092, -87.65574839)
(41.88577258, -87.68226586)
(41.89328735, -87.65634373)
(41.96523263, -87.68632946)
(42.01860606, -87.67598872)
(41.86163692, -87.72016092)
(41.74782819, -87.6500247)
(41.88975195, -87.63107289)
(41.94669314, -87.64946746)
(41.75309975, -87.55994208)
(42.01275009, -87.6832355)
(41.95024183, -87.71079859)
(41.96367383, -87.6912024)
(42.01139567, -87.81930765)
(41.86221827, -87.63908716)
(42.01291232, -87.68329272)
(41.72833884, -87.61110949)
(41.88109369, -87.75019675)
(41.930906, -87.64401704)
(41.7653326, -87.6279814)
(41.76755957, -87.68943386)
(41.90316867, -87.67846717)
(41.72830458, -87.61308446)
(41.91116261, -87.63289562)
(41.75549903, -87.64780666)
(41.79113696, -87.61818271)
(41.80266155, -87.66724893)
(41.92778772, -87.73911469)
(41.72391456, -87.66030792)
(41.77358526, -87.62272926)
(41.76691013, -87.61287275)
(41.7042801, -87.60817083)
(41.9706101, -87.74422176)
(41.72083028, -87.62743166)
(41.89262841, -87.63115524)
(41.83186332, -87.66676647)
(41.71345172, -87.57005015)
(41.94128609, -87.64930838)
(41.70698746, -87.62024403)
(41.74951404, -87.56255403)
(41.9589025, -87.78678352)
(41.77073417, -87.60696828)
(41.88001071, -87.64847507)
(41.72089966, -87.53529171)
(41.88945317, -87.62799483)
(41.77426047, -87.62274747)
(41.88740218, -87.66592869)
(41.9351842, -87.79316051)
(41.88460045, -87.66689797)
(41.90987913, -87.6766866)
(41.88652112, -87.66590113)
(41.89614571, -87.66269723)
(41.89001377, -87.63170539)
(41.89005157, -87.62891376)
(41.88917957, -87.63306237)
(41.83601079, -87.62651966)
(41.94360523, -87.65027603)
(41.86552945, -87.67621179)
(41.77874377, -87.65205037)
(41.8826903, -87.76820194)
(41.74789981, -87.64638871)
(41.79851866, -87.70492701)
(41.97514279, -87.67489496)
(41.89896515, -87.67714003)
(41.82670185, -87.65932784)
(41.87527257, -87.62425131)
(41.97437879, -87.69215032)
(41.66147627, -87.63423214)
(41.75314033, -87.55700607)
(41.9705497, -87.68078547)
(41.75346438, -87.66958293)
(41.71068081, -87.60010382)
(41.93704748, -87.74351635)
(41.72247628, -87.57479695)
(41.75054945, -87.62137091)
(41.90179402, -87.62799862)
(41.72225802, -87.59096103)
(41.71749976, -87.62049411)
(41.83048264, -87.66718441)
(41.76969073, -87.65909283)
(41.98364915, -87.65871224)
(41.95397273, -87.69854583)
(41.84647931, -87.6933079)
(41.88207699, -87.6267099)
(41.86955677, -87.71963364)
(41.95981874, -87.70820157)
(41.96055619, -87.71312483)
(41.81742356, -87.61981262)
(41.90184246, -87.72627821)
(41.8066148, -87.61952176)
(41.80627315, -87.6649081)
(41.73775077, -87.60485591)
(41.89367684, -87.63117681)
(41.91730753, -87.71469747)
(41.86246371, -87.70960232)
(41.80509004, -87.72717774)
(41.79361211, -87.61595124)
(41.80509004, -87.72717774)
(41.95851874, -87.70082432)
(41.81499871, -87.70054364)
(41.95805196, -87.71794336)
(41.90444261, -87.66194184)
(41.77629588, -87.69210344)
(41.76587359, -87.57629471)
