(41.88350019, -87.6278767)
(41.83981113, -87.61714191)
(41.80084477, -87.65504377)
(41.78149076, -87.71614034)
(41.76130187, -87.60911624)
(41.91076067, -87.65927455)
(41.74871816, -87.73637144)
(41.81090289, -87.70529751)
(41.75459296, -87.74152854)
(41.80213753, -87.58650411)
(41.99482719, -87.69832395)
(41.91067631, -87.64918707)
(41.78061413, -87.66303346)
(41.80832471, -87.62443255)
(41.88322434, -87.6249713)
(41.88697542, -87.62759608)
(41.88350019, -87.6278767)
(41.8544598, -87.71538792)
(41.79990863, -87.60392862)
(41.79611129, -87.60275047)
(41.93364403, -87.7249918)
(41.76058307, -87.564793)
(41.96153226, -87.67358646)
(41.93158252, -87.74274717)
(41.86586773, -87.70930857)
(41.90366869, -87.6704356)
(41.93859561, -87.64957603)
(41.68156901, -87.61972669)
(41.85176126, -87.70560272)
(41.99477357, -87.6995458)
(41.88643994, -87.63246797)
(41.88238916, -87.62437461)
(41.80996501, -87.70241255)
(41.90486755, -87.66989788)
(41.70728151, -87.61590103)
(41.86221827, -87.63908716)
(41.84172674, -87.64315844)
(41.97290025, -87.72451909)
(41.97231775, -87.74436783)
(41.78306276, -87.6132676)
(41.90778745, -87.74706269)
(41.94410061, -87.7626168)
(41.7573913, -87.63123134)
(41.88196496, -87.65966909)
(41.76575557, -87.57629243)
(41.94323916, -87.71751976)
(41.89275303, -87.6241939)
(41.87814638, -87.63104575)
(41.89834711, -87.6419614)
(41.78473222, -87.64612768)
(41.82467571, -87.61701343)
(41.91179423, -87.6614423)
(41.77997505, -87.63093738)
(41.88986313, -87.66865756)
(41.68769661, -87.62097332)
(41.76750454, -87.57144053)
(41.78673607, -87.66529075)
(41.95727755, -87.72973039)
(41.75493918, -87.60498776)
(41.75094076, -87.62518522)
(41.81151617, -87.67513914)
(41.87631191, -87.76471478)
(41.68041843, -87.66243795)
(41.89789513, -87.62409661)
(41.78958417, -87.66568288)
(41.91855341, -87.80241306)
(41.83069725, -87.61447689)
(41.73729479, -87.6485169)
(41.84328164, -87.69517109)
(41.69880079, -87.56075414)
(41.92548089, -87.70931226)
(41.78835671, -87.63283332)
(41.85616592, -87.7188183)
(41.91740739, -87.70579017)
(41.85539957, -87.71510724)
(41.81045307, -87.59334758)
(41.78397348, -87.70084513)
(41.79125638, -87.60660096)
(41.97252553, -87.68417425)
(41.77976996, -87.60591674)
(41.76643514, -87.635964)
(41.92823435, -87.7186563)
(41.89747697, -87.75076398)
(41.77787449, -87.73494992)
(41.74074509, -87.66683758)
(41.8030219, -87.67789249)
(41.94990141, -87.76196953)
(41.78510524, -87.61207142)
(41.93143425, -87.66231301)
(41.86762093, -87.73502056)
(41.76028472, -87.61232744)
(41.88810791, -87.75779759)
(41.8901631, -87.75175596)
(41.98299129, -87.66493868)
(41.89671455, -87.62534014)
(41.88427637, -87.62202182)
(41.73941396, -87.61622134)
(41.73926298, -87.69434066)
(41.93809072, -87.80028836)
(41.8790699, -87.62770143)
(41.86751202, -87.68706609)
(41.96725901, -87.65514927)
(41.87436328, -87.64301304)
(41.78956357, -87.72419981)
(41.9109337, -87.64725187)
(41.89585839, -87.75195038)
(41.85353882, -87.69304299)
(41.87879817, -87.73132507)
(41.88572959, -87.62582133)
(41.88239406, -87.6278448)
(41.95628883, -87.69953755)
(41.95657813, -87.65183238)
(41.88449439, -87.62666491)
(41.96358994, -87.70832281)
(41.78519546, -87.60117308)
(41.92160694, -87.66556501)
(41.75761443, -87.58611527)
(41.89671455, -87.62534014)
(41.88036208, -87.75584744)
(41.71353885, -87.64786813)
(41.72850755, -87.62320794)
(41.9723788, -87.72814261)
(41.88233367, -87.62784179)
(41.916709, -87.68723867)
(41.72850755, -87.62320794)
(41.88350019, -87.6278767)
(41.91697528, -87.65211795)
(41.80279898, -87.65509284)
(41.85198889, -87.68921912)
(41.9193525, -87.72662302)
(41.95280856, -87.71655638)
(41.9053688, -87.6473188)
(41.88218039, -87.76886744)
(41.92160694, -87.66556501)
(41.96365618, -87.6510326)
(41.90856054, -87.67740914)
(41.72491255, -87.63260343)
(41.87360784, -87.71258924)
(41.86077535, -87.71813175)
(41.95393919, -87.70492092)
(41.98926775, -87.71394971)
(41.88238173, -87.62941297)
(41.92367262, -87.78630161)
(41.88549579, -87.61864438)
(41.88590944, -87.6309791)
(41.91428492, -87.77215215)
(41.88508356, -87.72579422)
(41.89941016, -87.62413127)
(41.96881582, -87.67461815)
(41.88852595, -87.64432226)
(41.92898668, -87.68723974)
(41.89907679, -87.74590084)
(41.85180407, -87.68563492)
(41.91273399, -87.66212315)
(41.96362621, -87.65338245)
(41.91425976, -87.65418592)
(41.76998716, -87.65910072)
(41.9489619, -87.65955967)
(41.81115778, -87.69429056)
(41.93409695, -87.67909541)
(41.75836016, -87.61790533)
(41.88034353, -87.72565919)
(41.94145757, -87.75541411)
(41.75490772, -87.68541895)
(41.96416436, -87.65668227)
(41.8845887, -87.73345576)
(41.89488456, -87.62763757)
(41.92288527, -87.75119065)
(41.84012924, -87.71589646)
(41.73800878, -87.60486399)
(41.89671455, -87.62534014)
(41.92519717, -87.70109109)
(41.72580266, -87.59805997)
(41.72580266, -87.59805997)
(41.9207298, -87.66432485)
(41.86854191, -87.63923536)
(41.9027894, -87.71093282)
(41.94138548, -87.72602825)
(41.92215371, -87.76622604)
(41.70691171, -87.64334978)
(41.90992011, -87.72342796)
(41.75835992, -87.56393257)
(41.72169869, -87.62539649)
(41.93871815, -87.75527712)
(41.71736525, -87.56883175)
(41.8651844, -87.68600285)
(41.81120482, -87.74845043)
(41.90489354, -87.62642163)
(41.90980431, -87.65160639)
(41.84280374, -87.694607)
(41.87610216, -87.73162943)
(41.79639731, -87.72325128)
(41.70585172, -87.55964433)
(41.88347549, -87.62787697)
(41.88449406, -87.62705785)
(41.87429017, -87.73095614)
(41.98781954, -87.6553173)
(41.77338604, -87.67496456)
(41.74748054, -87.55888453)
(41.87395682, -87.68195253)
(41.90980431, -87.65160639)
(41.76919746, -87.62278135)
(41.69260223, -87.6216588)
(41.69940724, -87.60833909)
(41.87164607, -87.72393147)
(41.79940489, -87.60109938)
(41.97204078, -87.76343756)
(41.69259577, -87.66209174)
(41.93607883, -87.74781803)
(41.99600804, -87.68424835)
(41.88005957, -87.75354041)
(41.69668415, -87.53890492)
(42.013053, -87.6902423)
